country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
GBR,United Kingdom,Ardley EfW,GBR0000962,26.0,51.8813,-1.2304,Waste,,,,,Viridor,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1084310,,,,,,,,,,,,,,25.18,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Ardley Fields Farm Landfill Site,GBR0000587,1.8,51.9433,-1.2086,Waste,,,,,Haul Waste Limited,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1041726,,,,,,,,,,,,,,1.74,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Ardoch and Over Enoch Wind Farm (Ardoch),GBR0003925,7.2,55.72,-4.2537,Wind,,,,,2020 Renewables/ NTR,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,18.15,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Ardoch and Over Enoch Wind Farm (Over Enoch),GBR0003855,4.3,55.7102,-4.2521,Wind,,,,,2020 Renewables/ NTR,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,10.84,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Ardrossan,GBR0003117,24.0,55.6439,-4.8061,Wind,,,,,Airtricity,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1058899,,,,,,,,,,,,,,60.5,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Ardrossan Extension,GBR0004668,6.0,55.6439,-4.8061,Wind,,,,,Airtricity,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1058899,,,,,,,,,,,,,,15.12,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Ardtalnaig Hydro Scheme (resubmission),GBR0000476,2.0,56.5256,-4.1335,Hydro,,,,,Achomer Energy,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,6.54,5.17,7.13,5.6,5.58,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
GBR,United Kingdom,Ardtornish Estate-Upgrade to existing,GBR0000482,1.5,56.5583,-5.6873,Hydro,,,,,Ardtornish Estate,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,6.21,4.74,7.7,5.43,5.41,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
GBR,United Kingdom,Ardwick Railway Goods Yard Incinerator (Newhaven EFW Plant),GBR0000897,33.5,53.474,-2.2079,Waste,,,,,Associated Energy Projects plc,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1076355,,,,,,,,,,,,,,32.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Arecleoch,GBR0003258,120.0,55.0688,-4.7971,Wind,,,,,Scottish Power Renewables,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1078882,,,,,,,,,,,,,,302.51,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Ark Hill,GBR0004062,6.4,56.5709,-3.0481,Wind,,,,,Green Cat Renewables / Strathmore Estates,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1103500,,,,,,,,,,,,,,16.13,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Arkwright Solar Farm,GBR0002107,8.0,53.2479,-1.3464,Solar,,,,,Conergy,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,11.3,12.04,12.09,12.08,12.27,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Arla Dairy Site,GBR0004906,5.0,51.8206,-0.7382,Biomass,,,,,Olleco and Arla Foods,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
GBR,United Kingdom,Arlesey Landfill Gas (Extension),GBR0000774,2.3,52.003,-0.2703,Waste,,,,,Waste Recycling Group,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1043067,,,,,,,,,,,,,,2.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Arlesey Landfill Site,GBR0000664,1.1,52.0017,-0.2767,Waste,,,,,Waste Recycling Group,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,1.06,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Armistead Wind Farm,GBR0003986,12.0,54.276,-2.6388,Wind,,,,,Banks Renewables,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1100232,,,,,,,,,,,,,,30.25,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Arna Wood Solar,GBR0002263,6.2,54.0223,-2.8228,Solar,,,,,BE Renewables (on behalf of Arna Wood),UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,8.82,9.28,9.24,9.32,9.45,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Arnish Moor,GBR0003306,3.9,58.1766,-6.4383,Wind,,,,,Arnish Electric Ltd / Farm Energy,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,9.83,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Arpley Landfill Scheme 'A',GBR0000547,7.9,53.3718,-2.6432,Waste,,,,,NOVERA,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1053941,,,,,,,,,,,,,,7.65,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Arpley Landfill Scheme 'B',GBR0000549,7.9,53.3718,-2.6432,Waste,,,,,NOVERA,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1053941,,,,,,,,,,,,,,7.65,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Arreton A,WKS0072667,4.0,50.6711,-1.276,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,5.92,6.03,5.82,5.86,6.02,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Artfield Fell,GBR0004518,19.5,54.9704,-4.7746,Wind,,,,,Scottish and Southern Energy (SSE),UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1059375,,,,,,,,,,,,,,49.15,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Asfordby North,WKS0066423,3.8,52.7832,-0.9359,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,5.43,5.57,5.68,5.69,5.62,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Ashby,GBR0005273,4.954,52.7227,-1.4853,Solar,,,,,Primrose Solar,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,7.21,7.49,7.55,7.54,7.67,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Ashlawn Farm,GBR0002375,6.8,51.2557,-2.9041,Solar,,,,,,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,9.97,9.99,9.98,10.18,10.16,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Askern,GBR0002213,4.9737,53.6208,-1.1602,Solar,,,,,Anesco,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1105858,,,,,,,,,,7.08,7.6,7.49,7.48,7.66,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Aspatria,GBR0002007,19.0,54.778,-3.3241,Solar,,,,,United Photovoltaics,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,26.61,28.39,27.45,27.8,28.75,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Aspatria Creamery,GBR0005516,5.0,54.7581,-3.3309,Biomass,,,,,First Milk Cheese Company,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
GBR,United Kingdom,Assel Valley,GBR0004645,27.6,55.2265,-4.7787,Wind,,,,,Falck Renewables,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1115755,,,,,,,,,,,,,,69.57,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Astley Solar Farm,GBR0005266,5.0,52.4672,-2.3239,Solar,,,,,Rockfire Capital,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,7.12,7.63,7.57,7.55,7.75,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Aston House Solar Farm,GBR0001955,20.0,52.8817,-1.743,Solar,,,,,Solar century / Magnetar Solar,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1105888,,,,,,,,,,29.24,30.67,30.31,30.26,30.85,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Atherstone,GBR0002278,14.7,52.6131,-1.559,Solar,,,,,Foresight Solar Fund,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1107386,,,,,,,,,,21.66,22.25,22.55,22.35,22.92,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Attlebridge Landfill Site,GBR0000509,1.3,52.6999,1.1776,Waste,,,,,Renewable Power Generation Ltd,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1039922,,,,,,,,,,,,,,1.25,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Auchadaduie Wind Farm,GBR2001055,6.9,55.5447,-5.6602,Wind,,,,,Fyne Futures,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,17.39,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Auchencarroch Landfill,GBR0000688,2.1,55.9968,-4.5334,Waste,,,,,Auchencarroch Energy Ltd / CLP,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,2.03,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Auchencarroch Landfill Extension,GBR0000786,2.0,55.9972,-4.5326,Waste,,,,,Auchencarroch Energy Ltd/CLP,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,1.93,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Auchinderran Wind Farm,GBR0003806,2.4,57.5814,-2.6468,Wind,,,,,Green Cat Renewables,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,6.05,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Auchinlea Landfill Site,GBR0000716,2.3,55.8096,-3.9004,Waste,,,,,Natural Power,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,2.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Auchrobert Wind Farm,GBR0004337,36.0,55.624,-3.9842,Wind,,,,,Falck Renewables,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,90.75,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Austrey House Farm,GBR0005668,1.5,52.6438,-1.558,Biomass,,,,,William Corbett Farms,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
GBR,United Kingdom,Aveley,GBR0000514,1.2,51.504,0.2333,Waste,,,,,Waste Recycling Group,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,1.16,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Aveley Landfill Scheme,GBR0000510,2.1,51.5039,0.2348,Waste,,,,,Waste Recycling Group,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,2.03,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Avenue Farm,GBR0001909,7.3,52.5757,1.389,Solar,,,,,Lightsource Renewable Energy,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,10.98,11.03,10.78,10.81,10.93,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Averhill Farm,GBR0005287,5.0,53.1481,-1.387,Solar,,,,,Lightsource Renewable Energy,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,7.14,7.6,7.64,7.64,7.74,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Avondale,GBR0000639,4.0,55.905,-3.945,Waste,,,,,Shanks Avondale,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,3.87,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Avondale Quarry (Pilot),GBR2001112,2.0,55.9903,-3.6789,Biomass,,,,,Grangemouth Generation Ltd,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
GBR,United Kingdom,Avonmouth,GBR0000915,6.5,51.5097,-2.6908,Biomass,,,,,Avonmouth Biopower,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1050139,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
GBR,United Kingdom,Avonmouth Low Carbon Energy Facility - Phase 2,GBR0001014,6.5,51.5097,-2.6908,Biomass,,,,,Avonmouth Biopower,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
GBR,United Kingdom,Avonmouth Port,GBR0003194,6.0,51.5166,-2.7027,Wind,,,,,Bristol Port Authority,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,15.12,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Avonmouth Port - extension,GBR0004159,9.0,51.5029,-2.6988,Wind,,,,,Bristol Port Company,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,22.68,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Avonmouth Port II,GBR0003927,5.0,51.5383,-2.6739,Wind,,,,,Bristol City Council - Energy Management Unit,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,12.6,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Avonmouth Wind Power,GBR0003664,8.2,51.5115,-2.6735,Wind,,,,,Wessex Water Engineering Services,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,20.67,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Awre,WKS0068743,5.0,51.77,-2.447,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,7.29,7.48,7.65,7.66,7.74,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Ayshford Court Farm,GBR0001569,5.0,50.9319,-3.3459,Solar,,,,,AEE Renewables UK,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1108427,,,,,,,,,,7.47,7.59,7.46,7.49,7.73,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,B&Q Swindon DC,GBR0005653,2.5,51.5996,-1.7429,Solar,,,,,Kingfisher Scottish Limited Partnership,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,3.66,3.63,3.64,3.65,3.64,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,BAE Samlesbury Aerodrome,GBR0002179,2.0,53.7709,-2.5782,Solar,,,,,British Aerospace Defence Limited,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,2.82,2.87,2.85,2.86,2.91,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,BH Energy - Biogas (AD),GBR0000230,2.1,54.6193,-5.7889,Biomass,,,,,Blakiston Houston Estate Company,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
GBR,United Kingdom,BIOSSENCE SOLAR PARK,GBR0001607,4.5,51.3202,0.4816,Solar,,,,,AGR,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,6.67,6.67,6.68,6.69,6.64,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,BMW UK Manufacturing Ltd,GBR0001284,3.0,51.7328,-1.1947,Solar,,,,,Free Green Energy,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,4.49,4.44,4.45,4.49,4.47,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,BROWNIELEYS - 3 WIND TURBINES,GBR0004348,7.5,56.8399,-2.3791,Wind,,,,,Brownieleys Renewables/Muirden Energy,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,18.9,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,BV Dairy  (Farm AD),GBR0000214,1.5,51.0112,-2.1828,Biomass,,,,,BV Dairy,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1100009,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
GBR,United Kingdom,Babergh Home Solar Scheme,GBR0001893,2.8,52.0486,0.9444,Solar,,,,,Babergh District Council,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,4.12,4.15,4.1,4.18,4.17,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
